contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_7097	13756	165.204	20.9967	9.35899	27.2581	21.7955	43.3914	18.8214	20.9967	9.35899	52.5606	24.7054
contig_7099	53819	69.0151	9.36507	264.573	10.9263	421.38	13.035	244.365	9.36764	263.65	26.321	2283.52
contig_710	9005	112.151	16.343	18.9026	21.3967	22.9799	3.44483	1.45721	16.6422	18.307	54.3239	63.5593
contig_7100	14254	296.36	40.6222	129.218	42.123	169.916	72.6818	404.52	40.6222	129.218	100.31	605.442
contig_7103	37321	197.922	28.2905	70.5731	28.6346	73.1428	23.5941	69.7571	28.2952	70.4882	89.1078	224.886
contig_7105	8010	65.2868	15.7922	23.6337	10.4076	20.7122	1.19555	1.04389	15.7922	23.6337	22.0991	44.6632
contig_7107	2953	36.7431	3.6939	1.35164	8.84481	5.36379	4.64609	2.09881	3.6939	1.35164	15.8644	14.6282
contig_7108	14022	2053.86	237.043	11284.5	316.366	17372.2	432.447	17060.9	236.36	11286.2	831.649	105388
contig_7109	3979	1770.07	223.004	979.336	331.017	2152.51	151.298	58.8687	223.004	979.336	841.751	8212.08
contig_711	6893	489.684	53.0555	286.663	71.1872	574.359	111.444	103.678	52.7412	298.903	201.256	4055.38
contig_7111	11262	920.041	170.654	3836.01	141.61	2299.72	47.9345	43.8606	167.06	3482.29	392.783	17020
contig_7112	1248	376.382	81.9226	12.7789	65.1485	40.07	3.61111	0.241517	81.9226	12.7789	143.777	60.6331
contig_7113	4484	260.239	53.2077	132.562	41.8779	168.209	3.85441	4.73335	62.6304	233.158	98.6689	703.234
contig_7114	8434	72.4155	12.1924	53.5528	8.74867	29.766	6.47043	5.41811	12.1924	53.5528	32.8116	275.482
contig_7115	35785	428.962	64.4771	129.987	67.3956	145.002	63.3283	167.815	64.559	131.637	169.202	813.854
contig_7117	15426	369.887	89.0611	776.826	56.445	336.338	5.4439	5.0144	88.8571	766.715	130.079	1730.65
contig_7118	142159	478.994	115.558	186.901	68.6881	105.776	9.37598	8.71749	115.554	186.782	169.818	335.661
contig_712	656	50.0514	6.23913	3.25953	6.86957	7.38889	2.38142	0.236407	5.98024	6.39961	28.581	31.4993
contig_7123	5593	308.907	69.42	1348.16	46.9754	397.313	1.02517	0.0267468	70.6436	1361.29	120.843	2031.81
contig_7124	16969	195.811	20.8071	79.1434	26.1142	173.23	53.9366	98.0138	20.5248	69.426	74.4285	763.807
contig_7125	24150	39.373	8.83775	268.316	5.35167	98.9591	0	0	8.98871	275.96	16.1949	620.524
contig_7126	18607	54.1612	11.2553	33.0457	7.73815	17.0413	0.498889	0.324295	11.3229	32.1582	23.346	141.455
contig_7127	41593	211.148	43.8013	794.667	31.0585	407.647	6.5163	10.2834	43.772	795.859	86.0004	2807.9
contig_7128	19997	166.185	19.5103	102.225	22.5745	143.115	52.6206	456.709	19.6218	102.271	51.8581	1107.31
contig_7129	9895	167.908	15.4754	12.3798	19.0963	9.80657	53.806	4.344	15.4754	12.3798	64.0553	32.4704
contig_7130	43537	128.723	12.364	38.5853	17.317	75.7149	38.852	132.905	12.3886	37.64	47.8013	325.019
contig_7131	14212	138.746	16.7736	85.4591	15.006	71.981	35.5189	179.902	16.7249	86.4659	54.7228	826.47
contig_7132	7665	1086.68	176.554	125.752	180.228	149.313	48.0749	8.82299	176.733	126.997	505.085	595.144
contig_7133	3603	1360.78	200.321	128.168	227.134	354.415	132.668	3.19654	200.321	128.168	600.335	496.715
contig_7134	16620	67.8373	11.7298	24.6103	8.27335	8.03746	8.63764	13.815	11.716	24.7529	27.4806	118.002
contig_7135	6824	50.0456	4.55724	1.94951	5.30851	1.6682	15.6698	6.47116	4.55724	1.94951	19.9528	12.4019
contig_7136	160061	227.144	33.2167	54.4817	32.6965	46.1085	36.2561	48.5562	33.2167	54.4817	91.7585	227.281
contig_7137	74830	295.555	49.6771	134.027	40.8796	101.095	44.6818	202.06	49.6867	133.861	110.629	567.111
contig_7138	104768	53.5394	7.47787	22.0376	6.86733	22.18	12.004	21.4197	7.49024	22.0565	19.7	86.528
contig_714	1498	201.639	20.4095	6.22714	28.543	10.5764	40.3991	10.3913	19.7166	9.14747	92.5712	35.7225
contig_7140	93447	446.034	41.2161	110.842	68.055	128.04	127.271	693.583	41.2167	110.875	168.275	703.557
contig_7141	38287	1628.41	183.56	1165.54	223.357	1514.85	465.077	14555.7	183.556	1162.03	572.856	9825.45
contig_7142	16568	99.3297	11.8343	20.5929	12.836	21.1091	23.2804	26.7173	11.7777	18.1727	39.6014	229.219
contig_7143	26547	76.9988	17.9839	99.2238	11.288	43.8257	1.68955	1.75786	18.1065	102.581	27.9309	310.544
contig_7144	18765	447.188	106.275	229.383	63.9842	59.4239	9.78797	3.97248	106.287	228.019	160.854	566.796
contig_7147	33322	102.757	21.3153	317.446	15.0625	116.922	6.97778	2.3587	21.3573	323.859	38.044	593.764
contig_7148	7111	4989.62	933.491	1212.28	712.003	1074.55	278.378	29.2451	933.491	1212.28	2132.26	6811.54
contig_7149	2433	369.73	94.4512	925.435	51.1927	322.008	0	0	90.6058	1051.59	133.48	1926.05
contig_7150	33918	50.3337	8.70223	34.4098	7.34272	22.5258	2.80464	5.20613	8.72655	34.2789	22.7576	223.858
contig_7152	295015	48.4928	9.82609	12.3856	6.7776	8.23355	5.1071	7.38868	9.82917	12.4184	16.9529	32.1806
contig_7154	3983	60.486	12.0757	7.4529	10.5873	23.3912	2.57944	3.72992	12.0042	7.46762	23.2395	47.0378
contig_7155	25041	38.0939	6.68157	11.6045	6.57949	7.56797	1.09357	1.3972	6.68157	11.6045	17.0577	31.0928
contig_7157	89945	54.3181	9.50373	25.5719	7.18727	15.1457	10.1583	42.9398	9.50373	25.5719	17.9651	81.9759
contig_7158	15189	137.863	17.3051	45.9382	22.4202	32.6935	29.6978	47.2055	16.892	35.5523	51.5482	342.8
contig_7159	74437	208.838	27.6446	41.9872	29.1785	66.8837	47.9537	142.144	27.7061	42.0779	76.3554	331.701
contig_716	1831	193.726	35.6276	42.0408	21.1023	4.65019	20.5348	5.23698	35.1802	45.5335	81.2814	60.4117
contig_7160	14281	169.042	20.9762	29.7951	27.4396	29.3704	45.5995	15.4804	20.9293	30.6702	54.0976	76.2511
contig_7161	48618	44.4693	4.81386	6.38999	8.59402	13.4408	9.55651	25.0941	4.81386	6.38999	16.6911	67.3316
contig_7162	20922	62.0086	6.97063	63.6184	8.16339	56.0942	21.2084	321.138	6.98156	63.4987	18.6847	251.663
contig_7164	8459	152.204	17.9343	8.44726	26.5992	6.53403	38.7982	2.01738	17.9343	8.44726	50.9379	32.5704
contig_7165	12633	219.834	46.9667	55.1717	31.0039	31.7467	7.00328	9.25308	46.9667	55.1717	87.8936	480.59
contig_7168	9060	69.6004	11.4906	26.5809	14.7786	61.0863	0.239843	0.231727	11.6114	28.8368	31.48	93.689
contig_7169	5336	24.8349	4.2875	7.60941	4.29772	1.33006	0.790012	0.165929	4.2875	7.60941	11.1722	17.9761
contig_717	2092	114.255	17.982	46.4889	15.7389	21.1759	10.5556	13.6124	17.982	46.4889	51.9969	125.386
contig_7170	145552	451.925	108.389	275.558	64.2852	129.352	7.70543	7.35349	108.388	275.612	163.157	701.536
contig_7172	35084	333.994	37.8996	47.6851	43.5081	385.758	93.5847	337.309	37.9107	47.7055	121.091	647.489
contig_7173	191739	49.8096	7.27762	15.2107	6.90047	10.5369	10.6775	15.8172	7.27593	15.1978	17.6781	38.0794
contig_7174	195130	299.793	26.5857	32.0834	40.0074	36.7001	101.779	156.147	26.5857	32.0834	104.835	111.638
contig_7176	9347	197.009	15.5646	30.7261	25.5009	8.62568	68.6159	14.8866	15.5646	30.7261	71.7629	47.0055
contig_7177	10151	537.517	61.2692	31.0362	77.317	142.125	136.597	94.8486	61.2692	31.0362	201.065	677.098
contig_7178	110606	70.4655	10.7198	832.707	10.9412	471.049	10.2611	10.515	10.728	836.972	27.8154	2925.02
contig_7179	33121	539.147	54.5743	69.4926	80.2077	184.967	142.825	196.152	54.5743	69.4926	206.965	149.055
contig_7184	4033	269.611	49.1069	317.277	44.2382	262.276	4.79784	1.34737	48.7855	320.377	122.683	1973.73
contig_7185	5219	54.4125	11.0479	10.2595	10.7749	11.9793	0.306964	0.212777	11.0479	10.2595	21.2348	31.0472
contig_7186	7096	313.777	61.9129	963.694	44.3395	432.355	5.30608	10.3091	60.9526	996.667	141.266	3485.47
contig_7187	4351	394.121	77.6329	2500.26	60.309	973.687	31.598	184.544	77.6377	2614.59	146.944	5013.73
contig_7188	18751	214.721	36.2298	301.413	35.8597	295.039	18.421	36.815	36.3803	308.992	87.8301	1835.24
contig_7189	38776	64.2864	13.8156	20.3529	8.81621	8.87424	1.8587	1.35181	13.7994	20.5475	25.9964	41.1028
contig_719	38390	137.614	16.5112	38.5998	24.0789	70.4173	21.467	164.503	16.492	39.603	59.0644	551.009
contig_7190	4088	826.487	166.551	1834.76	120.464	835.083	48.6821	32.3484	166.402	1846.36	324.388	6179.72
contig_7191	3186	675.777	145.835	110.523	96.3594	128.879	10.3106	3.70609	145.835	110.523	277.438	725.717
contig_7193	20434	210.678	24.5694	36.9256	32.6446	73.7211	27.8778	12.6521	24.518	37.97	101.068	467.509
contig_7195	34813	1926.41	219.505	1389.39	254.058	1890.82	569.766	11625.4	219.849	1378.72	663.229	9198.45
contig_72	8986	374.915	41.446	13.6329	49.5935	13.3307	87.5836	8.44064	41.446	13.6329	154.845	71.0884
contig_7201	100878	50.0207	6.2363	8.6976	6.51725	5.24864	13.1567	10.5082	6.2363	8.6976	17.8741	20.4297
contig_7202	20565	144.517	24.5972	75.3781	23.7347	57.7779	8.68494	39.8659	24.3404	82.6689	63.1593	457.941
contig_7203	5616	26.3857	5.12075	8.35326	5.14819	10.3017	0.853458	1.37528	5.30644	7.97114	9.95682	52.7083
contig_7206	9593	194.415	25.3702	29.7697	38.2228	77.3561	16.4526	6.70948	25.3702	29.7697	88.9996	230.5
contig_7210	35235	220.964	41.7503	104.893	29.5713	33.2563	17.8873	23.4682	41.7503	104.893	90.0049	364.898
contig_7211	3782	159.192	24.7808	53.0482	27.6881	36.5245	8.60683	6.69645	24.8444	54.096	73.2718	222.37
contig_7214	5935	124	27.4997	116.111	16.4622	39.1547	3.6484	0.22906	27.5331	120.031	48.8562	245.987
contig_7216	4609	2851.97	492.983	727.813	446.807	422.35	162.354	56.2166	492.983	727.813	1256.85	1752.58
contig_7218	14602	3260.46	590.323	29661.8	476.644	23515.7	190.867	1681.98	590.182	28975.4	1412.44	210802
contig_7219	3513	303.701	58.7651	1305.35	34.3375	325.999	10.7261	83.3027	64.3274	1495.89	135.545	6463.4
contig_7221	4047	508.24	110.842	1290.95	73.8196	571.699	0	0	113.917	1215.62	209.663	3930.47
contig_7223	25415	159.089	18.0761	15.542	19.6431	22.5064	51.9859	141.677	18.0689	15.5746	51.3148	180.481
contig_7225	12722	64.9381	6.66505	24.5524	12.5556	28.1588	13.6801	81.3549	6.65869	24.5563	25.3787	138.461
contig_7227	63187	149.635	25.8617	67.1084	23.0723	49.294	13.5834	37.2801	25.8617	67.1084	61.2562	392.807
contig_7229	2311	19.0042	3.59278	2.69161	3.95974	4.16825	0.163813	0.137038	3.5354	2.70531	7.75243	18.6121
contig_7230	148186	57.4624	9.63235	34.0391	8.52841	24.1881	5.54015	9.20745	9.65096	34.8508	24.1105	155.237
contig_7232	6538	517.4	99.0673	150.563	80.1882	90.4298	37.2434	4.57448	98.7267	144.987	202.175	510.111
contig_7233	42400	872.636	97.1359	166.799	115.694	167.593	267.426	2375.74	97.1359	166.799	295.245	789.954
contig_7234	2439	364.983	36.3434	20.3682	32.3076	11.0993	131.452	48.7117	36.3434	22.9284	128.536	107.326
contig_7236	45927	265.925	29.1343	132.444	42.0172	130.979	72.9497	475.325	29.1023	132.43	92.7218	687.768
contig_7237	14494	51.1032	5.87779	6.93666	6.03081	2.85451	15.383	8.81212	5.87779	6.93666	17.9338	38.8236
contig_7239	11264	95.3746	16.4518	42.3443	18.0293	55.5223	5.11886	0.89422	16.3316	45.8426	39.443	229.726
contig_7242	57643	50.3791	7.40502	6.72534	7.24012	4.79128	10.4068	12.1019	7.40502	6.72534	17.9221	24.8827
contig_7243	8952	136.885	27.0891	40.8605	17.1628	22.519	15.6669	4.55989	27.0891	40.8605	49.877	35.3209
contig_7244	68562	169.478	29.0706	65.1538	23.3349	51.7802	26.7199	27.0261	29.1166	63.4327	61.2361	274.587
contig_7245	19851	70.5345	12.5757	85.0309	10.2059	39.3718	11.1816	43.4237	12.5757	85.0309	23.9956	193.652
contig_7246	37752	349.391	84.2381	867.733	47.7279	336.688	7.60555	15.6359	84.3658	858.748	125.454	2060.86
contig_7248	18708	102.978	18.4202	254.109	14.8591	199.259	10.8488	32.5964	18.4558	252.791	40.3938	1350.45
contig_7249	7131	116.685	14.9384	40.2293	18.0274	17.9976	25.9138	22.452	15.0774	41.8869	42.728	235.67
contig_7250	232314	282.398	59.6998	213.531	41.2755	112.931	6.18578	6.79604	59.7492	212.119	115.487	624.064
contig_7251	27733	128.113	28.9488	115.823	15.5132	41.4595	5.05648	4.9138	28.821	120.146	49.7732	420.993
contig_7253	10101	149.004	23.1488	31.2393	14.8877	12.812	25.9665	48.4668	23.1688	31.116	61.8323	216.249
contig_7254	20390	412.737	77.7308	897.17	60.2825	390.965	29.6669	48.5633	77.7535	898.1	167.303	3832.04
contig_7256	41746	35.5997	5.19882	7.50736	5.17254	2.4278	3.91115	2.76055	5.19882	7.50736	16.1184	28.9314
contig_7259	22813	65.3216	10.2533	7.39119	8.97458	7.90554	8.89467	15.1737	10.2533	7.39119	26.9458	30.0691
contig_7264	1959	85.6661	7.99005	2.71893	7.86788	17.3029	34.3096	24.205	8.28966	3.4094	27.209	12.5279
contig_7265	399952	420.403	40.1226	37.246	60.9792	78.3034	120.642	171.189	40.1226	37.246	158.536	242.198
contig_7266	7436	49.9764	9.40914	4.78314	9.57096	7.9228	0.974609	0.0247498	9.40914	4.78314	20.6125	17.7444
contig_7267	54723	52.2526	9.30682	19.8606	7.92753	13.6365	4.11617	11.3654	9.31554	20.2119	21.5865	73.7482
contig_7269	19606	42.1203	6.307	5.46858	7.60907	7.26312	4.10465	0.870687	6.307	5.46858	17.7926	28.8319
contig_7271	46436	64.5484	7.636	43.0077	9.07212	61.4691	13.4082	75.4329	7.44642	42.3409	26.9856	272.058
contig_7275	8234	75.7807	13.9629	18.5574	10.8612	13.0103	8.80109	1.91801	13.9629	18.5574	28.1926	75.0953
contig_7278	4130	52.1852	8.0907	2.76607	13.8807	5.79959	0	0	8.0907	2.76607	22.1231	3.95975
contig_7279	12952	381.592	55.4078	76.2164	55.2955	57.1669	77.5645	45.7182	55.7139	70.5803	137.61	516.794
contig_7281	4009	80.907	13.4939	6.96788	9.24851	4.77095	7.4978	7.17128	13.4939	6.96788	37.1728	30.7287
contig_7282	21680	94.2553	10.4391	23.7968	15.3718	58.7818	22.751	70.1625	10.5142	27.4545	35.1793	126.553
contig_7283	7305	848.363	128.018	327.227	126.794	149.431	116.738	33.855	128.284	342.289	348.53	1610.73
contig_7285	4281	44.39	7.14936	6.13242	7.81167	8.59152	0.13314	0.115445	7.0472	6.16652	22.2486	61.5974
contig_7287	87677	478.666	55.1728	221.14	66.4693	304.296	127.304	1321.05	55.1678	221.823	174.551	1815.7
contig_7289	159725	46.7849	5.29527	6.18757	6.11704	9.61713	12.633	12.0038	5.29139	6.12001	17.4482	18.3713
contig_7290	99528	329.229	28.9933	29.2943	45.4496	52.6232	108.963	246.883	28.9486	27.6303	116.875	288.121
contig_7292	45008	266.344	21.9376	50.7602	35.2291	49.2376	92.9448	426.852	21.9226	51.4454	94.3099	594.751
contig_7293	140126	1943.14	320.685	668.418	286.926	576.559	228.536	489.183	320.809	671.241	786.181	4051.03
contig_7294	48797	1772.98	320.432	12773.9	246.071	6418.31	220.998	3282.09	320.425	12782.2	665.053	50709.6
contig_7296	2890	56.1796	6.59489	5.00992	5.6573	1.1001	6.22263	2.05481	6.59489	5.00992	31.1099	5.77574
contig_7297	11667	173.868	21.0746	361.857	21.1999	282.12	40.4234	890.368	21.1005	361.42	70.0695	1659.21
contig_7299	9554	179.936	26.8748	93.8137	28.173	143.105	0.944917	8.64642	26.9819	92.5779	96.9609	902.12
contig_7300	31885	84.0163	9.43236	15.4042	15.0637	65.1704	13.9386	41.9423	9.40019	15.1603	36.1815	433.389
contig_7303	8370	97.1107	15.472	5.89486	16.5974	6.89579	9.58029	2.00775	15.472	5.89486	39.9889	11.5579
contig_7305	15590	84.4931	11.3051	60.6616	14.033	59.5715	12.2347	88.9002	11.4191	59.212	35.5012	356.667
contig_7306	4384	217.771	35.1561	76.2768	23.8928	63.818	38.3729	75.941	35.1561	76.2768	85.1932	615.135
contig_7307	5340	675.144	56.2077	307.567	98.4264	274.926	199.843	585.864	57.4728	328.455	263.194	3295.17
contig_7308	59800	394.739	40.0822	80.0083	58.8331	183.161	116.139	262.455	40.1804	77.9264	139.504	586.739
contig_7310	26040	300.441	48.3998	1042.51	45.1184	839.286	33.1583	181.403	48.6048	1029.17	125.159	5066.59
contig_7311	3582	313.713	67.1906	148.715	45.039	66.8309	3.91171	3.58556	67.2395	147.033	130.332	295.842
contig_7312	12992	160.553	27.7638	194.393	28.7099	165.115	2.43887	0.420339	27.4531	197.385	74.1876	1093.4
contig_7314	2964	228.602	60.0405	35.7601	34.7221	10.9139	35.5441	0.280854	59.9755	60.0056	38.3202	45.3384
contig_7315	3828	33.149	7.66911	10.9073	5.85182	4.13488	1.35019	16.6395	6.68869	9.91854	11.5892	28.9834
contig_7316	32176	135.573	18.7553	97.8267	24.1059	107.009	17.1613	77.5046	18.6842	96.6055	56.8666	615.9
contig_7317	60456	1315.06	243.409	1315.95	210.506	832.366	71.7874	785.109	243.409	1315.95	545.948	4804.66
contig_7320	1733	7456.88	957.817	3135.87	1091.57	2752.39	1524.44	226.206	958.052	3085.11	2925	18835.1
contig_7322	3180	40.2185	8.60957	40.2993	5.4538	9.12055	2.50726	14.7521	8.60957	40.2993	15.0383	55.923
contig_7326	534351	1956.72	319.189	1031.25	296.978	796.61	221.966	671.314	319.186	1029.25	799.4	4772.12
contig_7327	798372	1331.1	183.687	533.23	167.242	445.175	353.777	1766.02	183.68	533.083	442.712	2019.59
contig_7328	8329	228.15	28.4732	41.6937	34.3729	66.534	48.3074	90.3421	28.4732	41.6937	88.5233	361.483
contig_7329	14088	63.7115	5.49146	4.56625	5.61243	7.87335	22.2591	14.7727	5.49146	4.56625	24.857	47.9882
contig_7330	1865	55.5224	12.5574	9.09285	7.69038	6.62584	3.85539	1.19146	12.5574	9.09285	18.8618	28.6327
contig_7334	418752	250.287	44.4482	56.6045	38.3153	44.7599	17.83	24.5503	44.4368	56.4507	105.257	127.724
contig_7335	321883	121.833	20.2417	36.3656	17.8832	44.4315	13.8884	20.1539	20.2417	36.3656	49.5778	172.78
contig_7337	37325	131.458	14.7306	62.1918	19.2514	134.268	37.1439	622.596	14.8083	61.3571	45.5237	476.835
contig_7339	35598	40.7182	7.20331	9.75089	6.13942	7.37535	1.81116	0.693625	7.20331	9.75089	18.361	21.1338
contig_734	18266	116.733	18.3884	34.9884	18.8438	33.9491	9.39236	64.1785	18.4248	33.6574	51.6833	248.172
contig_7340	72932	468.476	47.8684	72.1312	61.4255	48.3988	149.852	249.207	47.8684	72.1316	161.462	238.669
contig_7341	11138	44.9661	9.30561	25.7347	6.18329	10.1949	0	0	9.30561	25.7347	20.1716	124.314
contig_7342	42619	1948.37	317.746	1339.68	287.406	1315.05	257.553	348.823	317.712	1346.2	767.949	6431.25
contig_7343	18364	115.185	14.0624	38.1725	17.4168	55.7886	28.6618	85.8644	14.0879	38.3161	40.9559	274.199
contig_7344	15213	330.25	36.7382	110.073	50.4799	135.866	75.4386	218.945	36.6849	109.999	130.909	1386.23
contig_7345	13369	92.3416	13.9214	47.1426	13.5937	106.737	6.34254	64.2591	13.9624	47.6502	44.5216	463.291
contig_7346	12565	219.434	41.3539	69.9248	22.3769	60.3391	27.7351	24.7503	41.3539	69.9248	86.6143	446.498
contig_735	19555	154.345	22.2871	81.869	25.4145	191.218	21.1671	77.2339	22.4021	86.6286	63.0745	620.778
contig_7350	138579	108.975	11.9749	17.8883	15.2647	33.4398	32.4982	30.926	12.0172	17.2598	37.2202	92.3606
contig_7352	4249	160.757	21.8841	24.4497	43.7797	13.8308	15.7968	1.60412	21.8841	24.4497	57.4123	52.6933
contig_7353	5936	67.1848	14.3712	75.4336	11.3669	67.2051	3.27532	3.49981	14.2216	78.5624	23.9497	168.131
contig_7354	12528	90.5654	10.7877	4.69633	14.9244	6.23913	22.0583	6.90863	10.7877	4.69633	32.0074	21.764
contig_7355	13726	97.0602	12.9538	8.7891	7.81033	6.81288	29.7098	3.67235	12.9538	8.7891	33.6325	59.3323
contig_7356	12454	177.926	27.9933	38.8723	26.5105	48.9087	34.3632	6.57928	27.9928	39.2137	61.0661	263.018
contig_7357	45632	56.1461	9.19186	9.27836	8.08792	12.7929	7.83446	4.36039	9.18579	9.27962	21.846	70.2254
contig_7358	20413	290.592	34.1106	191.151	41.324	237.711	66.0755	375.765	33.867	187.754	115.215	1894.63
contig_7359	4050	47.5113	7.5082	4.87879	5.92359	3.36096	0	0	7.5082	4.87879	26.5713	5.42105
contig_736	34245	186.342	28.0037	342.146	30.5509	324.667	18.2847	208.314	27.8304	338.403	81.6726	2334.06
contig_7362	35684	595.403	104.804	1668.2	91.1242	1215.05	27.5486	215.83	104.55	1673.18	267.376	9203.81
contig_7364	710665	117.661	13.6776	16.9552	17.0758	17.4046	25.6983	33.9264	13.6776	16.9552	47.5317	50.0395
contig_7365	34324	411.677	46.9796	47.0708	58.3609	35.0146	103.937	85.3895	46.9796	47.0708	155.42	179.927
contig_7366	31467	395.641	42.4742	125.816	58.3346	261.714	104.449	735.655	42.5334	127.979	147.85	1282.79
contig_737	5413	21.099	2.384	4.62353	4.63253	9.82149	0.724302	0.765294	2.2757	4.85558	11.0825	33.4321
contig_7370	41277	1513.71	293.957	1550.7	240.602	863.143	122.262	1703.62	293.957	1550.7	562.935	6204.65
contig_7371	388720	88.1522	14.1585	29.1241	13.5489	23.8016	14.055	16.301	14.1452	28.712	32.2446	88.9371
contig_7372	18612	760.662	94.1819	282.535	123.697	487.904	142.702	380.422	94.1819	282.535	305.899	2298.74
contig_7374	46943	109.677	16.5079	51.1335	16.9766	51.3641	12.5739	27.5189	16.5079	51.1335	47.1108	318.787
contig_7375	5882	41.0014	8.92673	7.92577	4.95481	6.78832	0.985345	1.8071	8.92673	7.92577	17.2078	39.7877
contig_7377	4531	74.5019	11.8119	27.8243	13.4677	53.706	8.5129	25.1841	11.2716	26.5271	29.4378	160.34
contig_7378	147935	51.334	8.82053	14.4151	8.1032	11.2186	3.41353	2.89422	8.82053	14.4151	22.1762	54.0782
contig_7379	7210	151.137	22.0486	6.25129	22.5458	10.9209	20.0996	7.9528	22.0486	6.25129	64.3945	36.117
contig_738	11432	117.662	19.6859	50.5198	19.0892	64.9812	15.814	52.0887	19.6784	50.4385	43.3948	252.613
contig_7382	6007	370.477	67.3302	138.574	60.8841	198.732	4.73126	4.31999	67.8194	135.594	169.712	1119.5
contig_7383	16620	157.551	27.3777	682.948	24.3665	516.188	4.98288	2.91878	27.2093	700.061	73.6143	5392.24
contig_7385	4134	53.5633	8.64056	2.70179	8.49121	5.00751	0.641064	0.230163	8.64056	2.70179	27.1498	10.3322
contig_7386	36768	148.594	26.4256	27.8811	22.9973	40.1731	8.79518	4.22969	26.4256	27.8811	63.9508	69.7218
contig_7388	133422	90.5654	15.4461	47.5415	13.806	51.4843	13.363	26.432	15.5461	50.8812	32.4042	134.165
