contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var	5.bam	5.bam-var	6.bam	6.bam-var
contig_10234	94888	95.1701	91.3464	71.1329	0.14804	0.258093	0.142878	0.139241	1.18609	6.36578	0.0342101	0.0330618	0.225981	0.377071	2.08649	30.4687
contig_10235	5392	20.3577	6.68428	7.25395	0.924456	2.00574	5.03167	25.5603	1.39718	3.60696	0.298169	0.35812	0.770126	0.854062	5.25181	12.5702
contig_10236	20902	31.174	5.74489	4.58718	0.39283	0.412771	5.34609	155.845	0	0	6.06987	38.369	0.50771	0.411117	13.1126	1451.35
contig_10237	44973	25.0293	20.6301	18.0224	0.0217076	0.0212501	0.00343574	0.00342552	1.54441	11.9598	0	0	0.0944604	0.0855584	2.7352	68.0998
contig_10238	44067	6.19856	4.45249	2.59555	0	0	0.0076508	0.00759467	0	0	0.00136621	0.00136307	1.73705	3.51521	0	0
contig_1024	8097	29.9264	16.1577	9.50881	0	0	0.0675727	0.12494	0	0	13.7011	113.228	0	0	0	0
contig_10240	2318	7.57518	7.57518	11.6877	0	0	0	0	0	0	0	0	0	0	0	0
contig_10241	12580	4.7037	4.7037	4.0759	0	0	0	0	0	0	0	0	0	0	0	0
contig_10242	36047	132.512	20.387	514.154	9.82425	288.372	17.7572	860.881	0.266318	0.43884	13.5616	476.791	0.192467	0.155478	70.5237	1296.77
contig_10243	12064	49.8639	49.8639	31.7844	0	0	0	0	0	0	0	0	0	0	0	0
contig_10244	7184	47.2713	10.9229	13.3323	0.698749	0.500046	12.1476	63.9386	0.486636	1.04098	0.547057	2.20019	21.4087	153.081	1.05957	1.7081
contig_10245	6027	109.986	19.9348	24.8062	18.2013	39.8759	20.8171	69.4645	0	0	51.033	222.085	0	0	0	0
contig_10246	51321	5.29554	3.73923	4.81789	0.192863	0.224828	0.728166	2.96237	0.00889175	0.00881292	0.155205	0.803314	0.11911	0.140434	0.352074	1.14956
contig_10248	79529	8.56317	4.25419	5.27065	0.106288	0.499045	0.791809	2.04251	0.280591	0.281261	0.0415979	0.0732869	2.80061	12.1627	0.288086	0.502297
contig_1025	5157	75.6703	72.6519	35.3417	0	0	0	0	0	0	3.01837	2.61297	0	0	0	0
contig_10250	4298	120.28	24.3496	23.1395	6.48795	6.45533	53.5595	114.144	25.2314	148.587	6.55111	9.20189	0.844262	1.27891	3.25579	0.491341
contig_10252	6155	46.8346	46.8346	12.7514	0	0	0	0	0	0	0	0	0	0	0	0
contig_10253	127989	13.2768	8.07491	8.39585	0	0	5.09248	19.07	0.0172326	0.0216437	0.0908486	6.21258	0	0	0.00133762	0.0013357
contig_10254	5936	196.542	106.403	77.6083	28.887	382.181	42.4758	330.975	0.994297	2.49783	5.92948	13.4771	9.03923	74.284	2.81352	4.74718
contig_10255	6303	3.57647	3.48269	3.95823	0	0	0	0	0.0937754	0.0849905	0	0	0	0	0	0
contig_10256	21660	13.3757	13.3757	11.0169	0	0	0	0	0	0	0	0	0	0	0	0
contig_10258	61854	13.7095	13.5041	13.7336	0	0	0	0	0	0	0.00739012	0.00734044	0.198026	1.66237	0	0
contig_1026	6602	73.621	62.8382	15.7461	0	0	0	0	0	0	10.7829	457.383	0	0	0	0
contig_10260	10804	27.3823	18.0466	6.51027	0	0	1.19946	0.307073	0	0	5.75465	1.63168	1.39272	0.588687	0.988924	0.439171
contig_10262	10262	73.8993	7.10938	4.19272	8.36284	16.8492	55.9449	732.115	0	0	2.4822	1.44033	0	0	0	0
contig_10264	10260	331.657	189.373	87.0874	11.3835	4.47983	0	0	0.754006	0.508398	129.32	181.189	0.826113	0.143677	0	0
contig_10265	108519	25.8799	25.7535	29.3596	0.0717733	0.330768	0.0284768	0.12489	0	0	0.0144229	0.0404883	0.0117284	0.017168	0	0
contig_10266	25509	5.1976	3.93982	1.31708	0	0	0	0	0	0	0	0	1.25778	1.42371	0	0
contig_10267	64370	4.00318	3.85073	7.00318	0.00264715	0.00263714	0.128138	0.11179	0	0	0	0	0.013298	0.0131248	0.00836188	0.00828997
contig_10268	22119	8.62438	7.85675	5.17974	0	0	0.316992	0.216529	0	0	0.450635	0.24757	0	0	0	0
contig_10269	2202	20.7671	5.69542	0.792114	0	0	14.8572	98.9941	0	0	0	0	0.214425	0.168532	0	0
contig_1027	26264	33.6377	21.2396	22.0139	0	0	0	0	0	0	12.3981	199.465	0	0	0	0
contig_10270	69042	5.86697	4.04195	3.90729	0	0	0	0	0	0	0	0	1.82502	4.33589	0	0
contig_10271	12504	16.7919	14.0707	24.0636	0.00833738	0.008268	1.70034	17.7814	0	0	0	0	0.137122	0.167382	0.875344	2.00883
contig_10272	8952	6.32549	6.09509	1.62638	0	0	0.230402	0.177347	0	0	0	0	0	0	0	0
contig_10273	17240	16.1891	10.4947	13.2285	0	0	0	0	0	0	5.69438	28.4301	0	0	0	0
contig_10274	65972	302.137	47.2606	82.2558	29.7051	113.34	60.4817	153.366	1.00085	0.940947	46.7296	62.5843	0.925663	1.12319	116.033	204.065
contig_10275	20704	2.89287	2.89287	1.01094	0	0	0	0	0	0	0	0	0	0	0	0
contig_10276	25679	9.2487	8.2988	10.476	0.00932273	0.00923725	0	0	0	0	0	0	0	0	0.940577	0.495094
contig_10277	6010	1.7802	1.7802	1.73688	0	0	0	0	0	0	0	0	0	0	0	0
contig_10279	5206	39.4031	2.1517	0.688942	0	0	5.61234	13.2025	19.8406	37.3035	0.0510285	0.0484385	1.6968	0.959867	10.0506	36.4804
contig_1028	52729	89.2151	54.0223	984.931	0	0	0	0	0	0	35.1927	115.088	0	0	0	0
contig_10280	15210	12.8534	3.83592	3.4548	0.411886	0.242262	3.73287	1.53685	0.0853254	0.0780679	0	0	3.30478	2.24394	1.4826	0.322874
contig_10281	11716	28.0342	27.965	10.0906	0	0	0	0	0.0691683	0.0643789	0	0	0	0	0	0
contig_10282	61919	7.89143	4.23104	4.12675	0	0	0.0595282	0.980079	2.39627	2.42043	0.0104421	0.0300855	1.14928	1.2458	0.0448769	0.552475
contig_10283	92391	13.0008	12.9618	10.3563	0	0	0.00288375	0.00287429	0.0152644	0.0234334	0	0	0.00252599	0.00251875	0.0183541	0.0549659
contig_10284	42070	8.21811	4.51403	6.15439	0	0	0.0581823	0.0803307	0	0	3.64282	2.04581	0.00307729	0.00306834	0	0
contig_10285	79910	104.308	104.308	93.8155	0	0	0	0	0	0	0	0	0	0	0	0
contig_10286	8936	27.3049	27.3049	45.497	0	0	0	0	0	0	0	0	0	0	0	0
contig_10287	37069	4.3454	4.3454	3.42857	0	0	0	0	0	0	0	0	0	0	0	0
contig_1029	12790	62.3208	35.6633	83.7444	0.072943	0.0676236	0.829589	1.55347	3.83877	20.402	21.5181	802.492	0.398101	0.555039	0	0
contig_10290	11262	4.7284	4.70464	4.39424	0	0	0	0	0	0	0	0	0.0237581	0.0231917	0	0
contig_10291	93460	18.6075	4.73427	2.33411	0.00235773	0.00234703	5.92431	681.07	0.0828636	0.569969	0.0231808	0.0444857	0	0	7.84052	284.724
contig_10292	145201	19.0097	19.0097	38.0349	0	0	0	0	0	0	0	0	0	0	0	0
contig_10293	25190	4.41094	3.28415	3.48081	0	0	0.104073	0.191912	0	0	0.0657748	0.0614543	0.550639	0.805686	0.40631	1.80018
contig_10294	20386	12.8835	8.15211	12.9807	0	0	0	0	0	0	0	0	4.73137	17.8936	0	0
contig_10295	33573	8.06843	5.53798	5.06516	1.36843	1.34551	0.597343	0.934104	0	0	0.465608	1.04635	0.0162463	0.0159669	0.0828172	0.0759488
contig_10296	4062	7.32004	4.68277	1.89039	0.239264	0.182065	0	0	0.808027	2.0672	0	0	0	0	1.58998	4.4889
contig_10298	19962	8.47774	4.36973	4.66736	1.62215	1.16701	0	0	0	0	2.47441	1.12364	0.0114577	0.0220267	0	0
contig_10299	56911	24.9845	3.21649	1.96987	0.0932506	0.0846115	2.27024	4.47755	1.52261	1.87869	4.59618	19.5048	5.7049	31.6242	7.58084	59.4255
contig_103	970	1.54878	0.314634	0.215903	0.317073	0.216805	0.0707317	0.0658072	0	0	0	0	0.846341	8.48675	0	0
contig_1030	2416	4.43248	4.43248	0.894555	0	0	0	0	0	0	0	0	0	0	0	0
contig_10300	41422	31.7652	6.64734	4.65747	0	0	11.0866	39.1783	0	0	13.0735	25.4425	0.955854	0.738438	0.0018899	0.00188538
contig_10301	11342	16.1565	8.4975	2.97806	0	0	0.119728	0.16509	0	0	0.719174	1.02086	6.82005	34.733	0	0
contig_10303	15595	498.967	3.95176	1.4837	6.37151	62.8656	94.0273	1260.18	44.0262	430.293	3.29084	7.34975	346.404	24953.1	0.895435	7.98687
contig_10304	54374	6.76536	3.57406	3.57748	0	0	0.0141819	0.0139667	0.0374557	0.0440817	0	0	3.13383	10.1986	0.00582768	0.0114159
contig_10305	7494	8.92429	5.37609	7.25064	0	0	0	0	0	0	2.00531	0.509157	0.111111	0.098785	1.43178	0.365243
contig_10306	98471	255.773	11.2485	10.9289	0.10365	0.108949	137.115	1813.03	3.02572	51.2495	0.071114	0.0736252	48.8638	401.755	55.3456	209.377
contig_10308	28948	23.4447	2.83801	1.41924	0	0	0	0	20.5163	638.072	0	0	0.0903535	0.0821219	0	0
contig_10309	23119	31.2526	3.11851	4.13336	0	0	13.7972	138.386	0	0	1.32574	2.34245	0.0237712	0.0232061	12.9873	79.6673
contig_1031	27874	64.1994	63.9741	357.51	0.220098	0.171587	0	0	0	0	0.0052662	0.00523931	0	0	0	0
contig_10310	11346	5.32797	5.32797	1.17836	0	0	0	0	0	0	0	0	0	0	0	0
contig_10311	6693	0.588415	0.527587	0.249258	0	0	0	0	0	0	0	0	0.0608284	0.0571356	0	0
contig_10312	81527	17.7058	6.43688	5.30434	0.0106418	0.0105344	6.28787	27.9184	0.0975337	0.0959269	2.37724	5.12949	2.49567	7.13661	0	0
contig_10313	41610	3.63099	3.55504	2.63859	0	0	0.0759527	0.393403	0	0	0	0	0	0	0	0
contig_10314	48762	25.0621	23.181	15.4271	0	0	1.81132	2.48572	0.0351559	0.0559311	0	0	0	0	0.0346211	0.0915924
contig_10316	6743	151.898	84.0805	81.3602	0	0	0	0	0	0	67.8172	4984.59	0	0	0	0
contig_10317	14879	12.0145	12.0145	3.73299	0	0	0	0	0	0	0	0	0	0	0	0
contig_10319	5409	6.97965	4.51664	3.56545	0	0	1.86005	5.76503	0	0	0	0	0.602966	1.07298	0	0
contig_1032	27389	26.947	23.879	45.4017	0	0	0	0	0	0	3.06803	9.05402	0	0	0	0
contig_10320	51456	12.1504	12.1488	11.9607	0	0	0	0	0	0	0	0	0	0	0.00161774	0.00161458
contig_1033	15015	11.4291	11.4291	1.5422	0	0	0	0	0	0	0	0	0	0	0	0
contig_1034	2177	85.294	39.3917	5.51875	0	0	0	0	0	0	45.9023	10.4022	0	0	0	0
contig_1035	1974	6.83004	5.27248	1.79898	0	0	0	0	0	0	0	0	0	0	1.55757	3.49305
contig_1036	20211	34.1517	22.2067	52.1075	0	0	0	0	0	0	11.9451	216.69	0	0	0	0
contig_1037	29136	58.4898	43.4526	104.9	0	0	0	0	0	0	15.0372	292.616	0	0	0	0
contig_1038	3519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1039	3188	0.354839	0	0	0	0	0	0	0	0	0.354839	0.574692	0	0	0	0
contig_1040	13418	6.3017	6.28784	3.67214	0	0	0	0	0	0	0.013868	0.0136796	0	0	0	0
contig_1041	34035	56.7543	27.4415	346.055	0	0	0	0	0	0	28.9597	249.488	0.323034	0.21873	0.0301018	0.0291963
contig_1046	59997	39.6582	35.7898	55.62	0	0	0.0203686	0.0757445	0	0	3.81576	55.0896	0	0	0.032299	0.0312818
contig_1048	16958	18.6705	15.6957	17.8419	0	0	0	0	0	0	2.97477	25.8811	0	0	0	0
contig_1049	54875	85.7268	67.0036	1085.76	0	0	0	0	0.0541434	0.0512101	18.6691	200.804	0	0	0	0
contig_105	690	6.03519	6.03519	8.68709	0	0	0	0	0	0	0	0	0	0	0	0
contig_1050	12050	58.078	31.6508	7.18004	0	0	0	0	0	0	26.4271	90.9825	0	0	0	0
contig_1053	3275	26.8224	11.0093	2.4573	0	0	0	0	0	0	15.8131	450.378	0	0	0	0
contig_1055	18976	6.43302	6.32253	1.03514	0	0	0	0	0	0	0.110486	0.353685	0	0	0	0
contig_1056	25201	18.8046	7.14271	6.96221	0	0	0	0	0	0	11.6618	316.991	0	0	0	0
contig_1057	2018	2.30353	2.30353	0.270433	0	0	0	0	0	0	0	0	0	0	0	0
contig_1058	730	87.5914	33.0345	9.10071	5.80172	1.65837	14.1603	4.43884	1.33448	0.278257	8.68793	1.51039	23.6121	7.7888	0.960345	0.0381483
contig_1059	538	32.3093	4.84278	7.14574	1.25258	0.840436	13.116	62.072	0.564433	0.246484	2.50258	2.98965	9.15464	10.5859	0.876289	0.108687
contig_1060	712	1.68861	1.68861	2.09004	0	0	0	0	0	0	0	0	0	0	0	0
contig_1061	10455	106.306	24.0049	7.12567	0.939641	0.279942	9.9573	6.04898	0.54721	0.247815	41.9212	34.7203	13.3338	37.9514	15.602	17.3667
contig_1062	120140	18.0917	6.69139	9.34002	0.071681	0.181173	0.201817	1.1568	0.064372	0.0601294	5.63559	32.6305	5.34602	124.22	0.0808067	0.210123
contig_1063	43741	18.0415	5.38476	6.75118	0	0	12.4347	582.873	0	0	0.0121355	0.0119886	0.105618	0.141189	0.104288	1.15425
contig_1064	70027	18.7568	5.49397	9.9591	0.0246433	0.0240388	5.71471	201.535	0.0366644	0.0487764	0.0819583	0.128708	7.37419	288.93	0.0306825	0.0587717
contig_1065	2816	10.018	7.54539	2.13694	0.0585146	0.0551108	0.253563	0.645628	1.21418	7.39089	0.831583	1.67932	0.114779	0.172939	0	0
contig_1066	10582	17.213	4.7176	13.802	1.17005	20.9194	4.78528	309.702	4.29544	160.35	0.845955	5.74215	1.08359	15.6474	0.315088	2.08185
contig_1068	6336	39.437	14.0529	4.02908	1.22567	20.35	0.0633689	0.118873	0	0	2.84109	4.54858	21.0032	204.238	0.250727	0.187894
contig_1069	23217	114.581	5.43079	14.4841	22.008	280.373	38.7802	1718.24	0.690944	1.00673	27.3451	681.873	0.826419	3.43654	19.4993	260.627
contig_107	498	0.974138	0.974138	0.0252659	0	0	0	0	0	0	0	0	0	0	0	0
contig_1070	93973	23.2423	12.7727	9.24831	0.0310052	0.0902139	1.3946	13.6046	0.00525458	0.00522887	0.0300992	0.0490942	8.6711	16.6678	0.337508	0.410334
contig_1071	106847	30.3182	8.20396	26.4256	1.82329	80.3168	4.79399	491.291	2.17406	116.79	4.49861	382.57	3.62171	123.262	5.20262	113.096
contig_1072	27637	31.6962	8.80333	23.069	2.09383	26.1617	6.59101	236.639	1.59323	10.6394	3.46149	89.3417	6.55339	39.3181	2.59996	26.1398
contig_1073	32722	32.3294	3.18114	1.88742	0.378085	0.353679	21.4655	1288.54	2.04912	3.3502	3.36694	7.4377	0.776587	1.68646	1.11203	4.17959
contig_1074	9019	3.31706	1.98613	0.120807	0	0	0	0	0	0	0	0	1.33093	1.15267	0	0
contig_1075	174258	5.84285	4.58772	51.0509	0.0209181	0.0205009	0.721742	19.7077	0.0381487	0.15037	0.0668034	0.12774	0.346205	4.58972	0.0613125	0.194035
contig_1076	19980	21.2153	3.97413	4.02309	3.45426	1.80926	7.28018	7.75281	0	0	2.28482	3.46184	2.10086	1.28115	2.12103	1.59324
contig_1077	1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_1078	1955	3.34017	0.41108	0.59478	0	0	0	0	0	0	2.92909	1.79653	0	0	0	0
contig_108	649	2.56313	1.60922	0.270678	0	0	0	0	0	0	0	0	0.953908	0.0440561	0	0
contig_1080	8890	33.2178	33.0808	83.5067	0	0	0	0	0	0	0.137071	0.118304	0	0	0	0
contig_1081	3870	5.69005	5.69005	0.653295	0	0	0	0	0	0	0	0	0	0	0	0
contig_1082	8145	3.49919	3.49919	3.04318	0	0	0	0	0	0	0	0	0	0	0	0
contig_1083	722	16.743	11.6434	1.44526	0	0	0	0	0	0	5.09965	0.45065	0	0	0	0
contig_1084	7454	9.34556	9.34556	2.36359	0	0	0	0	0	0	0	0	0	0	0	0
contig_1085	7428	36.6669	17.9214	3.60371	0	0	0	0	0	0	18.7455	5.08482	0	0	0	0
contig_1086	11092	9.91053	9.83495	10.7902	0	0	0	0	0	0	0.0755803	0.346369	0	0	0	0
contig_1088	8438	4.1992	3.71634	2.76976	0	0	0	0	0	0	0.482867	0.606311	0	0	0	0
contig_1089	1834	11.9947	11.9947	4.17998	0	0	0	0	0	0	0	0	0	0	0	0
contig_109	662	2.33203	1.79492	1.815	0	0	0.537109	0.249107	0	0	0	0	0	0	0	0
contig_1091	5534	6.92571	6.92571	15.9628	0	0	0	0	0	0	0	0	0	0	0	0
contig_1092	12626	38.8583	23.0123	30.6119	1.10556	37.9989	5.52076	864.903	1.53366	71.0446	6.07623	231.282	1.39828	52.4294	0.211446	1.38679
contig_1093	23838	25.2387	14.7649	42.4285	0	0	0	0	0	0	10.4738	65.9168	0	0	0	0
contig_1094	23937	48.7604	48.747	47.791	0	0	0	0	0	0	0	0	0.0134527	0.0132724	0	0
contig_1095	25248	69.0784	26.5217	30.7437	0	0	0	0	0	0	42.2595	243.284	0.297235	0.208907	0	0
contig_1097	1095	19.7196	8.9873	3.99983	0	0	0	0	0	0	10.7323	7.88471	0	0	0	0
contig_1098	2481	0.43329	0.231231	0.177838	0	0	0	0	0	0	0.202059	0.161301	0	0	0	0
contig_11	102519	44.9419	31.6914	62.1396	0	0	0.00437632	0.00435747	0.000908478	0.000907628	13.2442	125.325	0	0	0.00101593	0.00101431
contig_110	3237	270.637	17.0379	6.00078	10.7985	51.8244	54.9265	175.629	44.0956	33.8563	32.4396	13.3136	88.0165	208.247	23.3226	12.9692
contig_1101	6726	14.1919	14.1919	38.1266	0	0	0	0	0	0	0	0	0	0	0	0
contig_1102	3862	2.83378	2.83378	0.139702	0	0	0	0	0	0	0	0	0	0	0	0
contig_1103	2549	6.11547	6.11546	6.27148	0	0	0	0	0	0	0	0	0	0	0	0
contig_1104	2563	22.9747	9.21384	4.97918	0	0	0	0	0	0	13.7609	29.7356	0	0	0	0
contig_1106	8568	30.0089	30.0089	13.3311	0	0	0	0	0	0	0	0	0	0	0	0
contig_1107	30176	93.8171	73.2071	2005.14	0	0	0	0	0	0	20.61	462.43	0	0	0	0
contig_1108	70807	9.4684	3.3425	2.693	0	0	0	0	0	0	0.00594421	0.00590422	0	0	6.11996	26.9208
contig_1109	8129	44.9142	20.6527	63.8589	0	0	0	0	0.415716	0.24294	1.02908	9.93853	22.8166	64.2542	0	0
contig_1112	249433	33.3702	15.6821	16.9553	0.677992	32.176	5.20188	21.4441	2.0364	4.64418	0.5175	12.1149	6.25863	201.875	2.99572	91.1926
contig_1113	64584	6.90193	3.21352	1.86355	0.132244	0.114814	1.31277	1.72169	0	0	0.0761865	0.0704248	2.16721	2.90297	0	0
contig_1115	11553	17.3732	8.65421	30.0968	0.185127	0.723379	4.25239	206.777	0.0983075	0.184468	0.192406	0.373804	3.07235	13.3521	0.918442	4.13467
contig_1117	13935	68.2866	51.8655	45.7073	4.51795	178.516	0.361915	6.1524	0	0	0.0557127	0.118436	0.310192	0.705027	11.1753	31.8786
contig_1118	14560	6.37481	3.82651	4.5421	0.534559	0.453525	2.01374	2.26925	0	0	0	0	0	0	0	0
contig_1119	4603	63.6881	2.75881	1.40717	0.136762	0.118081	53.5706	2175.34	0.677521	1.09408	0	0	4.63822	19.1761	1.90613	5.48117
contig_112	964	12.2064	3.92752	1.718	0	0	5.16585	19.5504	0.437346	0.53913	0.291155	0.206642	1.58845	0.827964	0.796069	2.39624
contig_1121	235763	39.6723	15.1333	32.9324	0.0841422	0.954542	9.26969	60.2456	0.0027333	0.00443586	2.22835	4.08632	10.6374	40.0742	2.31671	4.39868
contig_1122	53565	677.007	150.396	368.866	62.5456	151.544	7.65873	7.55921	7.35527	8.43642	56.9261	120.596	311.234	2260.41	80.8908	112.131
contig_1123	28430	893.795	264.894	3279.23	51.8417	361.732	47.2437	131.052	161.999	1733.14	66.477	357.143	236.302	7480.1	65.0386	282.527
contig_1124	23329	11.4135	7.18517	5.88761	0.213728	0.525924	1.27874	14.5917	0.083869	0.119077	0.0278269	0.0382892	0.368351	2.45221	2.25584	3.44071
contig_1125	2101	10.9985	5.79036	2.56679	0.723731	0.723123	0.489493	0.677712	0.538698	0.340936	1.69349	2.13783	0.525372	0.249488	1.23731	10.8345
contig_1126	887236	46.8647	18.8074	27.2184	0.308079	3.85139	8.53569	294.615	5.63004	280.47	1.01173	61.2506	10.1708	764.255	2.40093	19.0361
contig_1128	82377	7.34594	5.32664	6.73309	0.120277	0.166399	0.685797	8.64955	0.170467	0.482199	0.373916	1.26056	0.112275	0.170429	0.556569	0.529469
contig_1129	112567	5.10136	4.33687	4.91382	0.763301	0.887977	0	0	0	0	0	0	0	0	0.00119199	0.00118961
contig_1130	26909	7.03442	6.13992	4.09685	0.638925	3.70227	0.0690609	0.0642872	0	0	0	0	0.0572891	0.0540217	0.129228	0.112546
contig_1131	78709	33.6233	6.98557	7.04568	0.0117746	0.0202411	11.1624	32.5187	0.00213852	0.00213199	14.2514	54.1519	1.20918	1.16495	0.000852862	0.000852015
contig_1137	124524	26.6719	11.6196	13.1397	0.873969	17.2224	1.28331	102.963	0.443919	64.3758	0.490689	22.336	10.8684	57.0268	1.092	12.9074
contig_1138	8544	41.2907	4.58411	4.30095	0.09066	0.0824644	7.45163	48.1769	1.06004	2.2911	21.5755	316.002	5.99857	57.6731	0.530141	2.02072
contig_1139	5005	60.58	37.0805	13.9185	0	0	12.9333	32.753	0	0	6.06056	3.65406	2.60906	2.88352	1.8966	6.27775
contig_114	19945	123.277	8.5855	9.85938	3.50336	40.1795	27.8432	729.303	37.5777	3487.51	11.8939	162.151	20.3449	909.3	13.5279	383.851
contig_1140	693123	31.5908	15.1748	97.1003	8.27744	66.9924	2.62327	341.813	1.72823	91.6249	0.592879	10.4626	2.55766	394.776	0.636487	13.7474
contig_1141	85005	57.2057	10.0581	9.61078	0.522739	9.52053	8.53593	213.664	3.23929	94.2661	2.84121	61.457	28.8091	2344.96	3.19928	90.6711
contig_1142	75216	70.673	13.7784	32.0553	5.30935	73.4359	6.8859	102.3	3.7992	39.427	12.0448	384.985	27.4642	1087.99	1.3912	4.48891
contig_1143	128930	120.45	6.20995	18.5884	3.64738	144.695	70.0459	5169.99	4.99052	128.887	11.4073	326.043	18.0861	376.885	6.06324	253.598
contig_1144	19193	249.289	4.27076	1.81879	55.0578	112.247	57.9629	99.4175	36.9725	66.6208	39.3069	45.5824	43.8472	158.878	11.871	11.5617
contig_1146	20897	26.4664	7.04208	2.06847	5.42806	3.62185	4.70873	7.73683	0.137658	0.168534	6.07693	5.28117	2.31431	6.90481	0.758664	0.671051
contig_1147	20313	509.455	100.587	139.578	74.9127	201.681	82.8328	59.8129	57.7947	263.029	1.16481	3.08283	151.938	1330.37	40.2248	101.945
contig_1148	26409	38.3326	11.7762	19.2111	0.311055	0.403254	5.68232	50.3204	0.683423	1.16833	1.56617	3.89862	16.7468	136.727	1.5667	2.92264
contig_1150	45313	49.9018	7.74063	10.3643	2.51398	6.43033	9.5071	67.1836	1.70082	29.8475	2.90955	8.62873	23.2723	280.059	2.25736	13.8306
contig_1151	2325	65.1706	11.7632	1.23692	0	0	0	0	20.9338	2.76838	0	0	32.4736	6.25776	0	0
contig_1152	23520	437.122	75.2919	1310.92	68.9743	319.957	74.7282	868.843	64.4876	303.876	0.82255	1.70224	119.511	2462.82	33.3056	139.428
contig_1153	15828	326.508	42.7305	538.57	18.9426	394.446	54.7283	1714.16	56.9367	1795.26	7.61098	80.503	115.559	8550.81	29.9997	128.284
contig_1154	5160	1.69062	1.69062	0.236457	0	0	0	0	0	0	0	0	0	0	0	0
contig_1155	3301	39.0835	6.14535	2.09063	8.28911	90.7018	14.5605	355.278	1.60267	6.06365	1.48524	2.05689	4.82894	67.041	2.17169	5.67747
contig_1156	17462	64.8545	18.21	31.2827	1.55898	2.24744	8.32151	40.1447	3.51831	13.1082	4.49844	45.6772	20.5831	207.16	8.16428	28.9855
contig_1159	6389	50.7185	10.3146	88.3935	4.04937	10.1303	7.68376	50.7137	2.97676	15.4832	13.0837	152.299	0	0	12.6104	93.9316
contig_1160	35585	78.5919	4.13086	2.63406	22.1883	315.286	9.0815	196.147	4.14263	91.3034	31.4408	175.826	3.67888	82.9535	3.92891	14.3405
contig_1161	10480	5.8698	3.85692	1.19382	2.01288	1.66211	0	0	0	0	0	0	0	0	0	0
contig_1162	4777	7.42922	5.20056	1.66276	0.0326345	0.031579	0.892803	2.46048	0.095094	0.160432	1.20099	3.90728	0	0	0.00713205	0.00708145
contig_1163	613329	33.3193	9.02647	18.658	0.128941	1.65011	4.42219	38.0112	0.0596824	0.358527	0.298339	6.64086	19.3468	46.8734	0.0368669	0.100255
contig_1164	21511	153.945	121.892	3746.17	0.254529	0.310756	9.07312	55.3811	0.173166	0.143197	6.22607	12.9086	16.1638	75.3453	0.162258	0.135965
contig_1165	2757	81.0867	2.67434	0.268817	1.07326	2.21681	42.2489	576.156	5.4929	12.7415	0.754507	0.658847	24.8013	18.3282	4.04143	4.62835
contig_1166	345952	14.0006	7.60429	7.84181	0.327731	7.83779	2.71257	171.804	0.551593	6.2379	0.636714	5.76193	1.92906	61.7822	0.238602	2.28424
contig_1167	64074	105.443	19.8785	297.617	3.50458	50.8549	33.521	2921.38	11.751	361.019	6.86033	90.3501	22.9055	1237.89	7.02253	77.9335
contig_1168	54237	203.705	6.56505	8.30209	0.534657	0.800546	127.944	809.529	8.17982	40.5152	16.2089	94.6207	35.128	70.8947	9.14438	15.0894
contig_1169	508266	88.946	32.0332	102.554	1.18335	3.84017	10.3696	180.265	0.765254	3.04921	14.2028	206.291	25.2299	614.924	5.16193	29.8431
contig_1171	284624	90.3452	18.3301	23.5835	0.78231	1.06724	9.70629	182.555	0.646326	3.6247	26.3586	218.79	16.6746	110.478	17.847	1219.69
contig_1172	12889	52.6036	13.0352	10.2031	1.00353	1.09867	34.022	427.92	2.04631	11.8987	0.422639	0.713263	0.596122	1.34256	1.47782	0.293021
contig_1173	206461	14.8102	9.22823	63.1515	0.755888	35.0612	1.87652	87.1115	0.239027	1.21246	0.769658	19.9611	1.54269	8.96348	0.39818	4.114
contig_1174	72200	15.8135	8.39734	9.813	0.268439	0.984134	2.29803	189.398	0.548813	6.6861	1.67584	24.2589	2.50859	30.9433	0.116489	1.3011
contig_1175	11545	8.15542	3.68056	1.15606	0.10373	0.187047	0.950329	0.7494	1.605	42.0375	0.569197	0.245204	1.19105	1.64384	0.0555507	0.052495
contig_1183	774	8.12179	6.375	3.87199	0	0	0	0	0	0	0	0	0	0	1.74679	1.63079
contig_1184	733	16.7221	0.958834	0.039539	0	0	2.71698	0.282305	0	0	0.591767	0.241994	3.25729	1.85465	9.19726	5.27204
contig_1188	20420	7.77967	5.87736	3.01849	0.0142082	0.0140185	1.5184	61.0306	0	0	0.0912185	0.233358	0.175185	0.653669	0.103305	0.292122
contig_1189	81893	41.9628	11.14	32.2417	5.3842	648.159	7.26548	170.22	4.53906	252.034	8.37532	457.332	3.65562	39.3249	1.60312	34.4183
contig_1193	6940	27.409	6.77128	10.0187	0.0954345	0.0863347	10.5342	997.817	7.85714	428.412	0.4	0.431498	1.24006	3.11482	0.510898	0.984152
contig_1198	4700	5.73429	2.96549	5.39594	0.186593	0.151801	0.963297	1.46993	0.306374	0.212562	0.822857	1.62742	0.0997802	0.187884	0.38989	0.237928
